,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
1529,National Harbor,38.78,-77.01,6.67,38,1,2.6,US,1604371197
1530,New Carrollton,38.97,-76.88,7.22,28,1,2.6,US,1604371197
1531,North Bethesda,39.04,-77.12,6.11,35,1,5.1,US,1604371011
1532,Nottingham,52.95,-1.15,7.22,75,0,4.6,GB,1604371197
1533,Ocean City,39.28,-74.57,5.56,55,1,3.6,US,1604371197
1534,Odenton,39.08,-76.7,6.11,38,1,3.1,US,1604371135
1535,Olney,39.15,-77.07,6.11,35,1,5.1,US,1604371198
1536,Owings Mills,39.42,-76.78,4.44,47,1,6.11,US,1604371105
1537,Oxon Hill,38.8,-76.99,7.22,38,1,2.6,US,1604371198
1538,Perry Hall,39.41,-76.46,6.11,52,1,2.1,US,1604371198
1539,Potomac,39.02,-77.21,6.11,35,1,5.1,US,1604371198
1540,Prince Frederick,38.54,-76.58,3.0,69,2,5.15,US,1604371198
1541,Rockville,39.08,-77.15,6.11,35,1,5.1,US,1604371000
1542,Salisbury,51.07,-1.8,6.11,87,50,2.1,GB,1604371199
1543,Severna Park,39.07,-76.55,6.11,38,1,2.1,US,1604370909
1544,Silver Spring,38.99,-77.03,7.22,28,1,2.6,US,1604371192
1545,Takoma Park,38.98,-77.01,7.22,28,1,2.6,US,1604371199
1546,Timonium,39.44,-76.62,6.11,73,1,6.03,US,1604371199
1547,Towson,39.4,-76.6,6.11,52,1,2.1,US,1604371199
1548,Upper Marlboro,38.82,-76.75,6.11,41,1,4.1,US,1604371199
1549,Waldorf,38.62,-76.94,5.0,74,14,3.35,US,1604371080
1550,Westminister,39.65,-75.97,3.33,63,0,1.79,US,1604371200
1551,White Marsh,39.38,-76.43,6.11,52,1,2.1,US,1604370981
1552,Bangor,54.65,-5.67,4.0,86,47,4.6,GB,1604371200
1553,Biddeford,43.49,-70.45,0.0,58,30,0.89,US,1604371200
1554,Freeport,40.66,-73.58,6.0,38,1,5.7,US,1604370933
1555,Kennebunk,43.38,-70.54,-1.0,54,1,4.6,US,1604371200
1556,Kennebunk,43.38,-70.54,-1.0,54,1,4.6,US,1604371200
1557,Kittery,43.09,-70.74,0.56,89,20,4.6,US,1604371200
1558,Portland,45.52,-122.68,13.0,58,20,2.6,US,1604370942
1559,Saco,43.5,-70.44,0.56,50,1,4.6,US,1604371200
1560,Scarborough,54.28,-0.4,6.67,80,18,2.24,GB,1604371200
1561,South Portland,43.64,-70.24,0.56,50,1,4.6,US,1604371029
1562,Topsham,43.93,-69.98,0.56,67,63,4.58,US,1604371070
1563,Waterville,44.55,-69.63,-0.56,54,1,4.6,US,1604371182
1564,Adrian,41.9,-84.04,5.0,44,1,3.6,US,1604371201
1565,Allen Park,42.26,-83.21,7.22,33,40,7.2,US,1604370967
1566,Allendale,42.97,-85.95,8.89,64,74,1.34,US,1604371201
1567,Alma,48.55,-71.65,-4.44,67,90,2.6,CA,1604371201
1568,Ann Arbor,42.28,-83.74,5.56,35,1,6.2,US,1604371202
1569,Auburn Hills,42.69,-83.23,7.22,35,40,8.2,US,1604371012
1570,Battle Creek,42.32,-85.18,6.0,41,1,6.7,US,1604371202
1571,Bay City,43.59,-83.89,6.11,48,1,6.7,US,1604371202
1572,Big Rapids,43.7,-85.48,6.0,78,1,5.1,US,1604371185
1573,Birch Run,43.25,-83.79,6.11,60,1,8.2,US,1604371202
1574,Bloomfield Hills,42.58,-83.25,7.22,35,40,8.2,US,1604370961
1575,Boyne City,45.22,-85.01,10.0,57,1,8.7,US,1604371203
1576,Brownstown,38.88,-86.04,5.56,43,28,1.34,US,1604371203
1577,Byron Center,42.81,-85.72,8.33,68,20,8.7,US,1604371203
1578,Caledonia,42.81,-87.92,8.0,48,1,3.1,US,1604371203
1579,Chesterfield Township,42.66,-82.84,7.22,33,40,6.7,US,1604371204
1580,Clarkston,33.81,-84.24,7.0,45,1,1.5,US,1604370955
1581,Charter Township of Clinton,42.59,-82.92,7.22,33,40,6.7,US,1604371204
1582,Davison,43.67,-98.18,12.0,40,1,3.6,US,1604371204
1583,Dearborn,42.32,-83.18,7.22,33,1,6.2,US,1604371035
1584,Dearborn Heights,42.34,-83.27,7.22,33,40,7.2,US,1604371204
1585,Detroit,42.33,-83.05,7.22,33,1,6.2,US,1604370983
1586,Detroit,42.33,-83.05,7.22,33,1,6.2,US,1604370983
1587,East Grand Rapids,42.94,-85.61,7.78,69,20,8.7,US,1604371055
1588,East Lansing,42.74,-84.48,6.67,48,1,6.7,US,1604371204
1589,Farmington Hills,42.49,-83.38,6.67,35,40,8.2,US,1604370907
1590,Fenton,42.8,-83.7,7.0,45,1,6.7,US,1604371006
1591,Flint,43.01,-83.69,7.0,45,1,6.7,US,1604371205
1592,Gaylord,45.03,-84.67,3.89,69,1,4.1,US,1604371205
1593,Grand Blanc,42.93,-83.63,7.0,45,1,6.7,US,1604370985
1594,Grand Haven,43.06,-86.23,9.44,62,71,1.34,US,1604371205
1595,Grand Rapids,42.96,-85.67,8.33,69,20,8.7,US,1604371085
1596,Grandville,42.91,-85.76,8.33,69,20,8.7,US,1604371205
1597,Grosse Ile,42.13,-83.14,7.22,35,1,7.7,US,1604371205
1598,Grosse Pointe,42.39,-82.91,7.22,33,1,6.2,US,1604371206
1599,Harper Woods,42.43,-82.92,7.22,33,1,6.2,US,1604371206
1600,Holland,42.79,-86.11,9.44,49,1,8.7,US,1604371056
1601,Howell,42.61,-83.93,6.11,41,1,6.2,US,1604371206
1602,Hudsonville,42.87,-85.86,8.33,66,80,0.89,US,1604371206
1603,Jenison,42.91,-85.79,8.33,65,88,3.13,US,1604371206
1604,Kalamazoo,42.25,-85.55,7.0,33,1,5.7,US,1604370979
1605,Kentwood,42.87,-85.64,8.33,68,20,8.7,US,1604371105
1606,Lake Orion,42.78,-83.24,6.67,35,40,8.2,US,1604371206
1607,Lambertville,41.77,-83.63,6.11,41,1,5.1,US,1604371206
1608,Lansing,42.73,-84.56,6.67,48,1,6.7,US,1604371099
1609,Lapeer,43.05,-83.32,7.0,48,1,7.2,US,1604371207
1610,Lincoln Park,42.25,-83.18,7.22,33,40,7.2,US,1604371207
1611,Livonia,42.37,-83.35,6.67,33,40,7.2,US,1604371204
1612,Mackinac Island,45.85,-84.62,8.0,79,40,6.2,US,1604370982
1613,Macomb Township,42.7,-82.96,7.0,33,40,6.7,US,1604371207
1614,Madison Heights,42.49,-83.11,7.22,33,1,6.2,US,1604371207
1615,Marquette,46.53,-87.63,4.0,64,1,3.6,US,1604371207
1616,Marshall,34.38,-86.33,5.0,65,1,0.94,US,1604371207
1617,Midland,32.0,-102.08,17.0,37,85,3.1,US,1604370908
1618,Mt. Pleasant,32.79,-79.86,7.0,86,1,3.36,US,1604370948
1619,Muskegon,43.3,-86.13,10.0,70,1,5.7,US,1604370932
1620,New Hudson,42.51,-83.61,6.11,43,90,3.13,US,1604371208
1621,Northville,42.43,-83.48,6.67,45,89,0.89,US,1604370960
1622,Novi,42.48,-83.48,6.67,43,90,2.24,US,1604371020
1623,Okemos,42.72,-84.43,6.67,48,1,6.7,US,1604371208
1624,Orchard Lake,42.58,-83.36,6.11,35,40,8.2,US,1604371208
1625,Petoskey,45.37,-84.96,10.0,61,1,5.1,US,1604371208
1626,Redford,42.38,-83.3,6.67,33,40,7.2,US,1604371209
1627,Rochester Hills,42.66,-83.15,7.22,43,65,3.13,US,1604371081
1628,Royal Oak,42.49,-83.14,7.0,33,1,6.2,US,1604371141
1629,Saginaw,43.33,-84.03,6.0,60,1,8.2,US,1604371209
1630,South Lyon,42.46,-83.65,6.11,43,88,2.68,US,1604371098
1631,Southfield,42.47,-83.22,7.0,33,1,6.2,US,1604371030
1632,Southland,-45.67,168.0,18.33,36,1,0.39,NZ,1604371209
1633,Sterling Heights,42.58,-83.03,7.22,33,40,6.7,US,1604371209
1634,Taylor,32.3,-99.83,13.89,61,1,1.5,US,1604371210
1635,Traverse City,44.76,-85.62,8.33,61,20,4.1,US,1604370984
1636,Troy,42.61,-83.15,6.67,43,67,3.13,US,1604371210
1637,Utica,43.1,-75.23,1.11,81,100,2.68,US,1604371210
1638,Walker,30.73,-95.57,15.0,58,1,1.49,US,1604371210
1639,Walled Lake,42.54,-83.48,6.11,35,40,8.2,US,1604371210
1640,Warren,39.43,-84.17,5.0,41,1,3.1,US,1604371210
1641,West Bloomfield,42.91,-77.54,5.0,71,100,4.47,US,1604371211
1642,Gemeente Westland,52.0,4.23,11.11,71,0,5.7,NL,1604371211
1643,White Lake,45.37,-76.5,1.11,94,100,1.34,CA,1604371211
1644,Williamston,35.85,-77.06,4.0,67,1,2.42,US,1604371189
1645,Woodhaven,42.14,-83.24,7.22,35,1,7.7,US,1604371211
1646,State of Wyoming,43.0,-107.5,11.11,22,0,4.92,US,1604371211
1647,Ypsilanti,42.24,-83.61,6.11,35,1,6.2,US,1604371211
1648,Provincie Zeeland,51.42,3.75,10.0,76,0,7.7,NL,1604371211
1649,Anoka,45.25,-93.25,7.22,69,0,2.15,US,1604371211
1650,Arden Hills,45.05,-93.16,9.0,75,1,2.1,US,1604371212
1651,Baxter,46.34,-94.29,3.0,69,1,2.6,US,1604371113
1652,Bemidji,47.47,-94.88,5.0,75,1,2.6,US,1604371212
1653,Blaine,45.16,-93.23,7.78,69,1,2.03,US,1604371212
1654,Brooklyn Center,45.08,-93.33,7.78,69,1,1.97,US,1604371212
1655,Brooklyn Park,45.09,-93.36,7.22,69,1,2.0,US,1604371212
1656,Buffalo,42.89,-78.88,8.0,45,75,13.4,US,1604370915
1657,Burnsville,44.77,-93.28,9.0,73,20,2.6,US,1604371212
1658,Champlin,45.19,-93.4,7.22,69,1,2.14,US,1604371213
1659,Chanhassen,44.86,-93.53,7.78,70,0,2.03,US,1604371037
1660,Chaska,44.79,-93.6,7.78,70,0,2.03,US,1604371044
1661,Coon Rapids,45.12,-93.29,7.78,69,1,1.99,US,1604371101
1662,Cottage Grove,44.83,-92.94,7.78,76,1,1.5,US,1604371213
1663,Crystal,45.03,-93.36,9.0,69,1,1.94,US,1604371213
1664,Eagan,44.8,-93.17,8.0,73,20,2.6,US,1604371213
1665,Eden Prairie,44.85,-93.47,8.0,76,20,2.6,US,1604371079
1666,Edina,44.89,-93.35,9.0,74,20,2.6,US,1604371213
1667,Elk River,45.3,-93.57,5.0,73,0,2.23,US,1604371214
1668,Excelsior,44.9,-93.57,7.78,71,0,2.03,US,1604371214
1669,Forest Lake,45.28,-92.99,7.22,70,0,2.31,US,1604371214
1670,Fridley,45.09,-93.26,7.78,69,1,1.93,US,1604371214
1671,Golden Valley,45.01,-93.35,9.0,74,20,2.6,US,1604371214
1672,Hastings,50.86,0.57,10.0,77,12,5.76,GB,1604371214
1673,Hopkins,37.33,-87.55,8.0,36,1,2.6,US,1604370964
1674,Inver Grove Heights,44.85,-93.04,8.0,74,1,1.5,US,1604371214
1675,Lakeville,44.65,-93.24,7.78,69,1,2.62,US,1604371215
1676,Lino Lakes,45.16,-93.09,7.78,65,0,2.13,US,1604371215
1677,Mankato,44.16,-94.0,11.0,50,1,4.1,US,1604371013
1678,Maple Grove,45.07,-93.46,6.67,69,1,2.06,US,1604371033
1679,Medina,24.47,39.61,22.0,14,0,2.6,SA,1604371215
1680,Minneapolis,44.98,-93.26,9.0,71,20,2.6,US,1604370961
1681,Minnetonka,44.91,-93.5,7.78,68,0,2.04,US,1604370931
1682,Monticello,45.31,-93.79,3.89,74,1,2.24,US,1604371215
1683,Moorhead,46.87,-96.77,8.33,75,1,3.6,US,1604371215
1684,New Hope,45.04,-93.39,7.22,69,1,1.98,US,1604371215
1685,Oak Park Heights,45.03,-92.79,6.67,80,1,2.03,US,1604371216
1686,Otsego,45.27,-93.59,5.0,73,0,2.25,US,1604371216
1687,Owatonna,44.08,-93.23,7.78,65,1,2.1,US,1604371014
1688,Red Wing,44.56,-92.53,6.67,74,1,3.11,US,1604371216
1689,Richfield,44.88,-93.28,8.0,72,20,2.6,US,1604371216
1690,Rosemount,44.74,-93.13,8.0,69,1,2.62,US,1604371034
1691,Saint Paul,44.94,-93.09,8.0,72,1,2.08,US,1604371067
1692,Savage,44.78,-93.34,9.0,72,1,2.6,US,1604371216
1693,Shakopee,44.8,-93.53,7.78,76,0,2.03,US,1604371216
1694,Shoreview,45.08,-93.15,7.78,69,1,1.97,US,1604371204
1695,St. Louis Park,44.95,-93.36,9.0,74,20,2.6,US,1604371217
1696,Saint Paul,44.94,-93.09,8.0,72,1,2.08,US,1604371217
1697,Stillwater,36.12,-97.06,13.33,54,1,3.1,US,1604371217
1698,Vadnais Heights,45.06,-93.07,9.0,76,1,2.0,US,1604371205
1699,Virginia,37.55,-77.45,5.56,60,1,2.1,US,1604371146
1700,Waconia,44.85,-93.79,7.22,71,0,2.02,US,1604371165
1701,Waite Park,45.56,-94.22,5.0,65,1,2.63,US,1604371217
1702,Wayzata,44.97,-93.51,6.67,69,1,2.04,US,1604371217
1703,White Bear Lake,45.08,-93.01,9.0,78,1,2.07,US,1604371218
1704,Winona,43.97,-91.77,7.22,56,0,2.88,US,1604371218
1705,Woodbury,42.38,-96.03,11.67,60,1,2.6,US,1604371218
1706,Affton,38.55,-90.33,8.89,60,1,1.5,US,1604371218
1707,Ballwin,38.6,-90.55,8.89,41,0,3.52,US,1604371218
1708,Belton,38.81,-94.53,12.22,53,1,2.1,US,1604371218
1709,Blue Springs,39.02,-94.28,12.22,53,1,4.1,US,1604371172
1710,Branson,36.64,-93.22,12.0,43,1,2.27,US,1604371219
1711,Bridgeton,39.43,-75.23,3.33,74,1,5.77,US,1604371219
1712,Cape Girardeau,37.38,-89.72,7.22,52,1,2.6,US,1604371219
1713,Chesterfield,37.38,-77.6,5.0,71,4,3.7,US,1604371219
1714,Creve Coeur,38.66,-90.42,8.89,45,1,3.71,US,1604371004
1715,Dardenne,44.17,1.59,15.0,82,90,6.2,FR,1604371219
1716,Des Peres,38.6,-90.43,8.89,45,1,3.65,US,1604371219
1717,Ferguson,38.74,-90.31,8.89,45,1,3.63,US,1604371219
1718,Florissant,38.79,-90.32,8.33,45,1,3.65,US,1604371219
1719,Gladstone,-23.85,151.25,27.0,44,20,6.2,AU,1604371220
1720,Grandview,38.89,-94.53,12.78,53,1,4.1,US,1604371057
1721,Harrisonville,38.65,-94.35,12.22,57,1,3.96,US,1604371220
1722,Hazelwood,38.77,-90.37,8.33,45,1,3.72,US,1604371220
1723,Jefferson City,38.58,-92.17,8.33,75,1,3.5,US,1604371220
1724,Joplin,37.08,-94.51,12.22,40,1,5.1,US,1604371035
1725,Kirksville,40.19,-92.58,8.33,52,1,2.1,US,1604371220
1726,Kirkwood,38.58,-90.41,8.89,45,1,3.64,US,1604371221
1727,Ladue,38.65,-90.38,8.89,45,1,3.69,US,1604371221
1728,Lee's Summit,38.91,-94.38,12.22,53,1,4.1,US,1604371221
1729,Lee's Summit,38.91,-94.38,12.22,53,1,4.1,US,1604371221
1730,Liberty,31.83,-81.5,7.22,86,1,0.6,US,1604371221
1731,Maryland Heights,38.71,-90.43,8.89,45,1,3.77,US,1604371140
1732,Maryville,35.76,-83.97,4.0,60,75,1.91,US,1604371020
1733,Nixa,37.04,-93.29,10.56,66,0,0.45,US,1604371178
1734,O'Fallon,38.81,-90.7,9.44,64,1,3.64,US,1604371221
1735,Olivette,38.67,-90.38,8.89,45,1,3.7,US,1604371091
1736,Osage Beach,38.13,-92.65,12.0,46,1,1.5,US,1604371222
1737,Ozark,37.02,-93.21,10.56,62,0,2.99,US,1604371222
1738,Platte City,39.37,-94.78,13.0,50,1,3.1,US,1604371200
1739,Republic,37.12,-93.48,10.56,49,1,4.1,US,1604371222
1740,Rolla,37.95,-91.77,9.44,45,1,4.6,US,1604371114
1741,Saint Louis,38.63,-90.4,8.89,45,1,3.68,US,1604371222
1742,Sedalia,38.7,-93.23,12.0,46,1,3.1,US,1604371222
1743,St Louis,38.63,-90.2,10.0,60,1,1.5,US,1604371160
1744,Saint Joseph,39.77,-94.85,10.56,70,1,1.5,US,1604371222
1745,St Louis,38.63,-90.2,10.0,60,1,1.5,US,1604371042
1746,St. Peters,38.8,-90.63,9.44,64,1,3.73,US,1604371223
1747,Sunset Hills,38.54,-90.41,8.89,41,0,3.61,US,1604371223
1748,Town and Country,38.61,-90.46,8.89,45,1,3.65,US,1604371223
1749,University City,38.66,-90.31,8.89,45,1,3.67,US,1604371223
1750,Valley Park,38.55,-90.49,8.89,41,0,3.52,US,1604371223
1751,Warrensburg,38.76,-93.74,10.0,53,1,2.6,US,1604371034
1752,Waynesville,35.49,-82.99,2.22,8,60,1.31,US,1604371223
1753,Webb City,37.15,-94.46,12.22,40,1,5.1,US,1604371223
1754,Webster Groves,38.59,-90.36,8.89,45,1,3.68,US,1604371223
1755,Wentzville,38.81,-90.85,9.44,60,0,3.45,US,1604371224
1756,Wildwood,38.58,-90.66,9.44,64,1,3.26,US,1604371224
1757,Biloxi,30.4,-88.89,12.0,50,1,3.1,US,1604371224
1758,D'Iberville,30.43,-88.89,12.0,50,1,3.1,US,1604371224
1759,Flowood,32.31,-90.14,8.0,75,1,1.51,US,1604371224
1760,Gulfport,30.37,-89.09,12.0,50,1,2.6,US,1604371201
1761,Hattiesburg,31.33,-89.29,8.33,81,1,1.81,US,1604371224
1762,Hernando,28.54,-82.46,13.33,71,1,4.6,US,1604371224
1763,Horn Lake,34.96,-90.03,7.0,56,1,2.1,US,1604371224
1764,Ocean Springs,30.41,-88.83,12.0,50,1,3.1,US,1604371225
1765,Olive Branch,34.96,-89.83,8.89,52,5,2.1,US,1604371225
1766,Ridgeland,32.43,-90.13,8.89,100,1,1.41,US,1604371225
1767,Southhaven,44.14,-93.96,11.0,50,1,4.1,US,1604371225
1768,Starkville,33.45,-88.82,5.56,93,1,0.46,US,1604371216
1769,Tunica,34.68,-90.38,9.44,54,1,1.5,US,1604371225
1770,Tupelo,34.26,-88.7,7.0,75,1,0.87,US,1604371155
1771,Belgrade,44.8,20.47,13.0,93,100,0.5,RS,1604370980
1772,Billings Metropolitan Area,45.78,-108.5,16.0,26,1,7.7,US,1604371180
1773,Bozeman,45.68,-111.04,11.11,60,1,2.6,US,1604371034
1774,Butte,39.65,-121.57,22.0,30,1,2.66,US,1604371226
1775,Great Falls,47.5,-111.3,16.0,28,1,8.2,US,1604371226
1776,Helena,46.59,-112.04,7.22,54,1,2.6,US,1604371044
1777,Kalispell,48.2,-114.31,3.33,80,1,0.27,US,1604371226
1778,Missoula,47.02,-113.8,4.0,80,1,1.36,US,1604370603
1779,Missoula,47.02,-113.8,4.0,80,1,1.36,US,1604370603
1780,Polson,47.69,-114.16,3.89,86,0,1.33,US,1604371147
1781,Whitefish,48.41,-114.34,2.22,80,1,0.12,US,1604370936
1782,Aberdeen,57.14,-2.1,3.0,86,100,1.0,GB,1604371227
1783,Apex,35.73,-78.85,6.11,65,1,3.47,US,1604371227
1784,Arden,56.77,9.86,9.44,93,37,1.34,DK,1604371227
1785,Asheville,35.6,-82.55,3.0,47,1,3.1,US,1604371045
1786,Asheville,35.6,-82.55,3.0,47,1,3.1,US,1604371045
1787,Black Mountain,35.62,-82.32,3.33,50,42,2.28,US,1604371227
1788,Boone,39.03,-92.33,10.0,46,1,3.6,US,1604371227
1789,Brevard,28.29,-80.75,21.0,49,20,8.7,US,1604371227
1790,Buies Creek,35.41,-78.74,5.56,75,1,1.5,US,1604371227
1791,Candler,29.07,-81.97,13.33,80,0,1.34,US,1604371227
1792,Cary,35.79,-78.78,6.11,65,1,3.83,US,1604370933
1793,Chapel Hill,35.91,-79.06,4.44,83,0,2.24,US,1604371124
1794,Charlotte,35.23,-80.84,6.0,56,1,2.1,US,1604370990
1795,Charlotte,35.23,-80.84,6.0,56,1,2.1,US,1604370990
1796,Clemmons,36.02,-80.38,6.0,41,1,3.36,US,1604371228
1797,Cornelius,35.49,-80.86,4.44,69,1,2.45,US,1604371084
1798,Cullowhee,35.31,-83.18,4.0,29,1,3.6,US,1604371125
1799,Davidson,36.15,-86.78,5.0,60,1,1.5,US,1604371228
1800,Durham,36.03,-78.87,5.0,65,1,2.55,US,1604371084
1801,Elizabeth City,36.29,-76.25,6.11,60,1,3.1,US,1604371228
1802,Flat Rock,42.1,-83.29,7.22,35,1,7.7,US,1604371228
1803,Fletcher,35.43,-82.5,3.0,47,1,3.1,US,1604371228
1804,Forest City,28.67,-81.44,16.67,81,27,4.26,US,1604371229
1805,Fuquay-Varina,35.58,-78.8,6.11,72,0,2.87,US,1604371229
1806,Garner,35.71,-78.61,6.11,83,0,3.93,US,1604371229
1807,Gastonia,35.26,-81.19,4.44,69,1,1.59,US,1604371229
1808,Goldsboro,35.38,-77.99,5.0,65,1,2.1,US,1604371229
1809,Greensboro,36.07,-79.79,6.67,44,1,4.6,US,1604370930
1810,Harrisburg,40.27,-76.88,4.0,41,1,4.32,US,1604371229
1811,Hayesville,44.99,-122.98,11.11,76,1,1.4,US,1604371229
1812,Hendersonville,36.3,-86.62,5.0,74,1,1.84,US,1604371229
1813,Hickory,35.73,-81.34,6.0,35,1,2.6,US,1604370958
1814,High Point,35.96,-80.01,6.67,44,1,4.6,US,1604371141
1815,Holly Springs,35.65,-78.83,6.11,71,0,3.13,US,1604371230
1816,Huntersville,35.41,-80.84,5.0,69,1,2.36,US,1604371200
1817,Indian Trail,35.08,-80.67,5.56,69,1,2.1,US,1604371230
1818,Jamestown,42.1,-79.24,3.33,55,1,9.8,US,1604371230
1819,Kernersville,36.12,-80.07,6.0,44,1,4.6,US,1604371148
1820,Kill Devil Hills,36.03,-75.68,11.11,37,1,5.7,US,1604371230
1821,Kings Mountain,35.25,-81.34,5.0,69,1,1.65,US,1604371230
1822,Kitty Hawk,36.06,-75.71,11.11,37,1,5.7,US,1604371230
1823,Knightdale,35.79,-78.48,8.89,76,0,3.95,US,1604371230
1824,Leland,34.26,-78.04,7.78,70,1,1.75,US,1604371231
1825,Lincolnton,35.47,-81.25,4.44,86,1,1.5,US,1604371231
1826,Lumberton,34.62,-79.01,4.44,86,1,1.5,US,1604371231
1827,Matthews,35.12,-80.72,5.56,69,1,2.1,US,1604371003
1828,Mebane,36.1,-79.27,6.0,52,1,2.1,US,1604371231
1829,Mills River,35.39,-82.57,3.0,47,1,3.1,US,1604371012
1830,Mint Hill,35.18,-80.65,5.56,69,1,2.1,US,1604371231
1831,Mooresville,35.58,-80.81,5.0,63,0,2.33,US,1604371231
1832,Morehead City,34.72,-76.73,9.0,49,1,4.1,US,1604371033
1833,Morganton,35.75,-81.68,2.78,75,1,1.5,US,1604371059
1834,Morrisville,35.82,-78.83,5.56,65,1,3.35,US,1604371231
1835,Murphy,33.02,-96.61,14.0,66,1,3.76,US,1604371232
1836,New Bern,35.11,-77.04,7.78,80,1,2.1,US,1604371232
1837,North Charlotte,35.24,-80.8,6.0,56,1,2.1,US,1604371232
1838,Pembroke,45.82,-77.12,0.0,92,90,2.1,CA,1604370956
1839,Pinehurst,35.2,-79.47,8.0,36,1,3.1,US,1604371232
1840,Pineville,31.32,-92.43,10.0,66,1,2.1,US,1604371232
1841,Raleigh,35.77,-78.64,6.11,65,1,4.13,US,1604371232
1842,Roanoke Rapids,36.46,-77.65,4.0,63,1,1.5,US,1604371232
1843,Rocky Mount,35.94,-77.79,8.0,42,1,3.1,US,1604371232
1844,Shelby,35.2,-89.87,5.0,75,75,2.0,US,1604371149
1845,Smithfield,41.92,-71.55,1.11,55,1,5.7,US,1604371088
1846,Statesville,35.78,-80.89,5.0,48,1,2.1,US,1604371233
1847,Swannanoa,35.6,-82.4,1.67,69,35,0.89,US,1604371233
1848,Wake Forest,35.98,-78.51,5.0,60,1,2.6,US,1604371032
1849,Waxhaw,34.92,-80.74,7.22,69,1,2.1,US,1604371233
1850,Wilson,36.15,-86.28,5.0,69,75,1.81,US,1604371233
1851,Winston-Salem,36.1,-80.24,6.0,41,1,3.41,US,1604371233
1852,Bismarck,46.81,-100.78,11.67,57,1,4.0,US,1604370884
1853,Dickinson,29.46,-95.05,16.11,47,1,1.5,US,1604370934
1854,Fargo,46.88,-96.79,8.33,75,1,3.6,US,1604371171
1855,Grand Forks,47.94,-97.43,9.0,66,20,4.6,US,1604371234
1856,Minot,48.23,-101.3,14.0,41,1,5.1,US,1604370992
1857,Bellevue,47.61,-122.2,14.44,54,1,3.1,US,1604371234
1858,Blair,41.54,-96.12,12.22,50,1,1.5,US,1604371234
1859,Grand Island,40.92,-98.34,13.33,39,1,2.1,US,1604371234
1860,Kearney,40.7,-99.08,13.0,40,1,2.6,US,1604371124
1861,Norfolk,42.17,-71.25,1.11,67,54,3.79,US,1604371234
1862,North Platte,41.12,-100.77,8.0,49,1,1.5,US,1604371234
1863,Omaha,41.26,-95.94,12.0,57,1,2.1,US,1604371054
1864,Omaha,41.26,-95.94,12.0,57,1,2.1,US,1604371054
1865,Papillion,41.15,-96.04,9.44,53,1,2.64,US,1604371235
1866,Plattsmouth,41.01,-95.88,11.11,43,1,2.6,US,1604371235
1867,Scottsbluff,41.87,-103.67,13.33,57,1,2.6,US,1604371235
1868,Sydney,-33.87,151.21,22.22,52,20,5.7,AU,1604371235
1869,York,40.13,-77.0,4.0,41,1,4.57,US,1604371013
1870,Epping,-33.77,151.08,25.0,52,0,0.45,AU,1604371235
1871,Greenland,43.04,-70.83,0.56,89,20,4.6,US,1604371235
1872,Keene,42.93,-72.28,1.11,59,90,1.5,US,1604371235
1873,Londonderry,55.0,-7.31,3.05,88,100,2.75,GB,1604371235
1874,Merrimack,42.87,-71.49,1.0,50,1,3.1,US,1604371236
1875,Nashua,42.77,-71.47,1.0,50,1,3.1,US,1604371236
1876,North Conway,44.05,-71.13,-1.0,46,75,3.1,US,1604371236
1877,Portsmouth,50.8,-1.09,10.56,76,61,0.45,GB,1604371236
1878,Seabrook,38.97,-76.84,7.22,28,1,2.6,US,1604371236
1879,Somersworth,43.26,-70.87,0.0,89,1,3.1,US,1604370606
1880,Tilton,43.44,-71.59,-0.56,68,0,3.83,US,1604371236
1881,Absecon,39.43,-74.5,5.0,55,1,3.6,US,1604371236
1882,Atlantic City,39.36,-74.42,5.0,55,1,3.6,US,1604370982
1883,Barnegat,39.75,-74.22,5.0,62,20,2.24,US,1604371159
1884,Arrondissement de Bayonne,43.33,-1.42,13.33,93,100,1.0,FR,1604371157
1885,Bedminster,40.43,-75.18,3.33,55,90,2.1,US,1604371237
1886,Bergen,60.39,5.33,9.0,76,40,7.2,NO,1604371237
1887,Bernardsville,40.72,-74.57,4.0,48,1,2.1,US,1604371237
1888,Boonton,40.9,-74.41,3.89,72,5,0.45,US,1604371151
1889,Bordentown,40.15,-74.71,4.44,51,1,5.7,US,1604371237
1890,Brick,40.07,-74.13,5.0,48,1,4.1,US,1604371237
1891,Bridgewater,44.38,-64.52,3.0,86,90,6.7,CA,1604371237
1892,Camden,39.78,-74.97,3.89,68,0,5.1,US,1604371138
1893,Cedar Knolls,35.4,-80.19,6.0,48,1,2.1,US,1604371238
1894,Chatham,51.38,0.53,7.78,85,0,0.45,GB,1604371238
1895,Cherry Hill,39.93,-75.03,5.0,48,1,2.6,US,1604371238
1896,Clark,36.0,-114.88,25.0,17,40,0.34,US,1604371238
1897,Clementon,39.81,-74.98,3.89,49,0,5.22,US,1604371238
1898,Closter,40.97,-73.96,5.56,51,1,5.7,US,1604371238
1899,Closter,40.97,-73.96,5.56,51,1,5.7,US,1604371238
1900,Cranbury,40.32,-74.51,4.44,63,1,0.45,US,1604371238
1901,Cranford,40.66,-74.3,5.0,48,1,5.1,US,1604371238
1902,Denville,40.89,-74.48,3.89,60,2,1.34,US,1604371239
1903,Deptford,39.83,-75.12,5.0,50,0,5.12,US,1604371239
